datePub,doctype,desc,view,key
22 Oct 2024,Plan - Existing,EXISTING EXTERNAL ELEVATIONS,/online-applications/files/0BDDC2DC9F77D4ADBFCC80D3407960D6/pdf/24_AP_3125-EXISTING_EXTERNAL_ELEVATIONS-3942477.pdf,SLQXLRKBM2Q00
22 Oct 2024,Plan - Proposed,PROPOSED EXTERNAL ELEVATIONS,/online-applications/files/E3614F6A28E834DA030668507EDBF320/pdf/24_AP_3125-PROPOSED_EXTERNAL_ELEVATIONS-3942478.pdf,SLQXLRKBM2Q00
22 Oct 2024,Photographs and photomontages,PHOTOGRAPHS AND PHOTOMONTAGES,/online-applications/files/B235BDA7E98F46335EDB5ED5E02B0EDF/24_AP_3125-PHOTOGRAPHS_AND_PHOTOMONTAGES-3942479.jpg,SLQXLRKBM2Q00
22 Oct 2024,Photographs and photomontages,PHOTOGRAPHS AND PHOTOMONTAGES,/online-applications/files/0D1899CFFCD97757A3798C1004E4DA6F/24_AP_3125-PHOTOGRAPHS_AND_PHOTOMONTAGES-3942480.jpg,SLQXLRKBM2Q00
16 Dec 2024,Decision - Plans,L04 GA PLANNING,/online-applications/files/D86F3C29EFA9F5473A9B8EDC29680415/pdf/24_AP_1412-L04_GA_PLANNING-3976596.pdf,SDH907KBHJ200
16 Dec 2024,Decision - Plans,L05 GA PLANNING,/online-applications/files/096CFBF1DB8C936D8C396A47DE96773C/pdf/24_AP_1412-L05_GA_PLANNING-3976597.pdf,SDH907KBHJ200
16 Dec 2024,Decision - Plans,L06 GA PLANNING,/online-applications/files/FC09F30D51F5D9A2EF444EE7213C5BCF/pdf/24_AP_1412-L06_GA_PLANNING-3976598.pdf,SDH907KBHJ200
16 Dec 2024,Decision - Plans,BALCONY SCREEN - L00 SITE PLAN,/online-applications/files/1B7DB497A33868FA59257F80A7170F6B/pdf/24_AP_1412-BALCONY_SCREEN_-_L00_SITE_PLAN-3976601.pdf,SDH907KBHJ200
06 Nov 2024,Site - Block plan,BLOCK PLAN,/online-applications/files/B85080504E7DE263ADBE97BB7FD2941F/pdf/24_AP_3286-BLOCK_PLAN-3951312.pdf,SMJEKMKBMJP00
06 Nov 2024,Heritage statement,HERITAGE STATEMENT,/online-applications/files/8B7A1D35D2235CA2C13BE33546493A98/pdf/24_AP_3286-HERITAGE_STATEMENT-3951314.pdf,SMJEKMKBMJP00
06 Nov 2024,Design and Access statement,DESIGN AND ACCESS STATEMENT,/online-applications/files/7134D815AD07A5F528997978263A73D4/pdf/24_AP_3286-DESIGN_AND_ACCESS_STATEMENT-3951315.pdf,SMJEKMKBMJP00
22 Oct 2024,Photographs and photomontages,PHOTOGRAPHS AND PHOTOMONTAGES,/online-applications/files/BC7B8CF0A8DA27E86170D44CF749CE88/24_AP_3125-PHOTOGRAPHS_AND_PHOTOMONTAGES-3942481.jpg,SLQXLRKBM2Q00
16 Dec 2024,Decision - Plans,BALCONY SCREEN - L01 SITE PLAN,/online-applications/files/A896CC473B6EDFC12944237CF0AC8392/pdf/24_AP_1412-BALCONY_SCREEN_-_L01_SITE_PLAN-3976602.pdf,SDH907KBHJ200
06 Nov 2024,CIL - GIA Form,COMMUNITY INFRASTRUCTURE LEVY - COMPLETED FORM,/online-applications/files/1FEA5FCF5CC92E261D1DC25B24CB486C/pdf/24_AP_3286-COMMUNITY_INFRASTRUCTURE_LEVY_-_COMPLETED_FORM-3951317.pdf,SMJEKMKBMJP00
16 Dec 2024,Decision - Plans,BALCONY SCREEN - L02 SITE PLAN,/online-applications/files/1D0C74690ABCD49342CB9C26ADAE753B/pdf/24_AP_1412-BALCONY_SCREEN_-_L02_SITE_PLAN-3976603.pdf,SDH907KBHJ200
16 Dec 2024,Decision - Plans,BALCONY SCREEN - L03 SITE PLAN,/online-applications/files/CD1A6C1FDE2A4F115D7E854722AE5124/pdf/24_AP_1412-BALCONY_SCREEN_-_L03_SITE_PLAN-3976604.pdf,SDH907KBHJ200
16 Dec 2024,Decision - Plans,BALCONY SCREEN - L04 SITE PLAN,/online-applications/files/9939887B76F1D987CD3E969C1AFA7373/pdf/24_AP_1412-BALCONY_SCREEN_-_L04_SITE_PLAN-3976605.pdf,SDH907KBHJ200
16 Dec 2024,Decision - Plans,BALCONY SCREEN - L05 SITE PLAN,/online-applications/files/F5E0AE153959235A7AB13B050E705D39/pdf/24_AP_1412-BALCONY_SCREEN_-_L05_SITE_PLAN-3976606.pdf,SDH907KBHJ200
16 Dec 2024,Document,ACCOMMODATION SCHEDULE COMPARISON,/online-applications/files/B1D213B1A3AD188D6DD0262753CE3712/pdf/24_AP_1412-ACCOMMODATION_SCHEDULE_COMPARISON-3976607.pdf,SDH907KBHJ200
16 Dec 2024,Document,SIDE BY SIDE COMPARISON OF DRAWINGS,/online-applications/files/75EF538E2880CDE32DBCCA171F13E3B9/pdf/24_AP_1412-SIDE_BY_SIDE_COMPARISON_OF_DRAWINGS-3976610.pdf,SDH907KBHJ200
02 Dec 2024,Document,EXTERNAL MATERIAL SCHEDULE,/online-applications/files/3CF91B28481502969ECC4F52C0EE78A8/pdf/24_AP_1412-EXTERNAL_MATERIAL_SCHEDULE-3964896.pdf,SDH907KBHJ200
02 Dec 2024,Decision - Plans,SITEWIDE NORTH WEST ELEVATION PLANNING,/online-applications/files/FEB3956C15A3A2BCFDEDDCFDE026B365/pdf/24_AP_1412-SITEWIDE_NORTH_WEST_ELEVATION_PLANNING-3964904.pdf,SDH907KBHJ200
02 Dec 2024,Decision - Plans,SITEWIDE SOUTH EAST ELEVATION PLANNING,/online-applications/files/BDF9263F057032AAFE95497D7F92B003/pdf/24_AP_1412-SITEWIDE_SOUTH_EAST_ELEVATION_PLANNING-3964905.pdf,SDH907KBHJ200
02 Dec 2024,Decision - Plans,SITEWIDE SOUTH WEST ELEVATION PLANNING,/online-applications/files/0D5320EC9E2A33964D9C2074B9F84652/pdf/24_AP_1412-SITEWIDE_SOUTH_WEST_ELEVATION_PLANNING-3964906.pdf,SDH907KBHJ200
02 Dec 2024,Plan - Amended,CYCLE & PARKING STORAGE STRATEGY PLAN,/online-applications/files/1F0F4C534CEE42B5BAD62602318F19E5/pdf/24_AP_1412-CYCLE___PARKING_STORAGE_STRATEGY_PLAN-3964910.pdf,SDH907KBHJ200
20 Nov 2024,Comment - Contributor,EMAILED DATED 04.11.2024,/online-applications/files/6843847E026A8D4960212F47616526FC/pdf/24_AP_1412-EMAILED_DATED_04.11.2024-3958517.pdf,SDH907KBHJ200
09 Oct 2024,Neighbour Notification List,FILE COPY - NEIGHBOUR NOTIFICATION+LIST,/online-applications/files/10DE10786C667FA5CB6B4EE025AA5B69/pdf/24_AP_1412-FILE_COPY_-_NEIGHBOUR_NOTIFICATION_LIST-3935688.pdf,SDH907KBHJ200
09 Oct 2024,Neighbour Notification List,FILE COPY - NEIGHBOUR NOTIFICATION+LIST,/online-applications/files/A8707603212CA9667350A30114004DE3/pdf/24_AP_1412-FILE_COPY_-_NEIGHBOUR_NOTIFICATION_LIST-3935713.pdf,SDH907KBHJ200
09 Oct 2024,Neighbour Notification List,FILE COPY - NEIGHBOUR NOTIFICATION+LIST,/online-applications/files/1ECEB5DA09FA6B92ED819A51FAB4AF6B/pdf/24_AP_1412-FILE_COPY_-_NEIGHBOUR_NOTIFICATION_LIST-3935834.pdf,SDH907KBHJ200
08 Oct 2024,Design and Access statement,"
",/online-applications/files/B310BA74AB010F9261CBE0276C1666FA/pdf/24_AP_1412--3935297.pdf,SDH907KBHJ200
08 Oct 2024,Decision - Plans,BLOCK D - NORTH EAST ELEVATION PLANNING,/online-applications/files/690D8E8E1D207CE5AAE74AC573056EBA/pdf/24_AP_1412-BLOCK_D_-_NORTH_EAST_ELEVATION_PLANNING-3935298.pdf,SDH907KBHJ200
30 Sep 2024,Plan - General,GROUND FLOOR PLAN SITE AMENITY,/online-applications/files/BCA9E9103B2AE419FF4B69D8B868E768/pdf/24_AP_1412-GROUND_FLOOR_PLAN_SITE_AMENITY-3931681.pdf,SDH907KBHJ200
30 Sep 2024,Plan - General,BUS STOP RELOCATION PROPOSAL OVERLAY,/online-applications/files/395E387482DF772BFF21560FA43DBE99/pdf/24_AP_1412-BUS_STOP_RELOCATION_PROPOSAL_OVERLAY-3931682.pdf,SDH907KBHJ200
30 Sep 2024,Decision - Plans,SITEWIDE SECTION 01,/online-applications/files/E38AB9C780655D8FDC8556317EC675E3/pdf/24_AP_1412-SITEWIDE_SECTION_01-3931688.pdf,SDH907KBHJ200
04 Jul 2024,Daylight/Sunlight assessment,SOLOMON'S PASSAGE - DAYLIGHT AND SUNLIGHT LETTER 02.07.24,/online-applications/files/0E40AA6B4D039992B39BD6AD85F2C44B/pdf/24_AP_1412-SOLOMON_S_PASSAGE_-_DAYLIGHT_AND_SUNLIGHT_LETTER_02.07.24-3885670.pdf,SDH907KBHJ200
24 Jun 2024,Plan - General,GROUND FLOOR LANDSCAPE PLAN,/online-applications/files/7B79C8A6A53C7FDF6F5518BDA686C440/pdf/24_AP_1412-GROUND_FLOOR_LANDSCAPE_PLAN-3879796.pdf,SDH907KBHJ200
24 Jun 2024,Plan - General,COMMUNAL PLAY AREAS,/online-applications/files/58E0591C32B61952A80A65D81C5297C8/pdf/24_AP_1412-COMMUNAL_PLAY_AREAS-3879797.pdf,SDH907KBHJ200
24 Jun 2024,Plan - General,COMMUNAL AREAS,/online-applications/files/BFAD9EA2713C0702A463217514AF400B/pdf/24_AP_1412-COMMUNAL_AREAS-3879798.pdf,SDH907KBHJ200
06 Jun 2024,Time Extension - Request,TIME EXTENSION LETTER,/online-applications/files/F1CEA4A0EA10BFFB5202CF2281656EE1/pdf/24_AP_1412-TIME_EXTENSION_LETTER-3871268.pdf,SDH907KBHJ200
05 Jun 2024,Plan - General,BLOCK A JULIET BALCONY,/online-applications/files/C1D97B51D053FEAD59A390A7A60EFBA6/pdf/24_AP_1412-BLOCK_A_JULIET_BALCONY-3948187.pdf,SDH907KBHJ200
21 May 2024,Valid Application Letter,VALID APPLICATION LETTER WITH INVOICE,/online-applications/files/097B71206E55D9288E8DF8947FD60453/pdf/24_AP_1412-VALID_APPLICATION_LETTER_WITH_INVOICE-3861869.pdf,SDH907KBHJ200
21 May 2024,Neighbour Notification List,FILE COPY - NEIGHBOUR NOTIFICATION+LIST,/online-applications/files/E9614FDEF32AE29CA201A969B718F118/pdf/24_AP_1412-FILE_COPY_-_NEIGHBOUR_NOTIFICATION_LIST-3862008.pdf,SDH907KBHJ200
20 May 2024,Document,COUNCIL'S PRE-APPLICATION RESPONSE,/online-applications/files/13E12EA66A562473A41F986533DA4DEF/pdf/24_AP_1412-COUNCIL_S_PRE-APPLICATION_RESPONSE-3861238.pdf,SDH907KBHJ200
14 May 2024,Application - Form (Without Personal data),APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/EB279F8C2E6AB6C999BE9F12F15D0C28/pdf/24_AP_1412-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-3858140.pdf,SDH907KBHJ200
14 May 2024,Planning statement,PLANNING APPLICATION REPORT,/online-applications/files/C1B02D3006FE83E2740779424B13D2BE/pdf/24_AP_1412-PLANNING_APPLICATION_REPORT-3858153.pdf,SDH907KBHJ200
14 May 2024,Planning statement,PLANNING APPLICATION REPORT,/online-applications/files/51052AB01238FE5FA67DCAF829C378D3/pdf/24_AP_1412-PLANNING_APPLICATION_REPORT-3858154.pdf,SDH907KBHJ200
14 May 2024,Other,COMMUNITY NEWSLETTER,/online-applications/files/EC03408C87FDD5F1C1F91641B00A619B/pdf/24_AP_1412-COMMUNITY_NEWSLETTER-3858155.pdf,SDH907KBHJ200
14 May 2024,Fire Statement,"
",/online-applications/files/75B48BF795E36E2D3897DBA07D0F3318/pdf/24_AP_1412--3858156.pdf,SDH907KBHJ200
14 May 2024,Fire Statement,ORSA TECHNICAL NOTE,/online-applications/files/101421F2C9A0A21EEEBBC0E486CEE42E/pdf/24_AP_1412-ORSA_TECHNICAL_NOTE-3858157.pdf,SDH907KBHJ200
14 May 2024,Daylight/Sunlight assessment,DAYLIGHT AND SUNLIGHT ASSESSMENT,/online-applications/files/37F5E61DD0E8FCA84EBDD2774EBF95C6/pdf/24_AP_1412-DAYLIGHT_AND_SUNLIGHT_ASSESSMENT-3858158.pdf,SDH907KBHJ200
14 May 2024,Application - Covering letter,COVERING LETTER,/online-applications/files/0956C04AFDFA90000800918FC75E5BEB/pdf/24_AP_1412-COVERING_LETTER-3858159.pdf,SDH907KBHJ200
