datePub,doctype,desc,view,key
09 Mar 2025,Public Comment,COMMENT(FULL),/online-applications/files/6325082BED14112C760363D5E48B0684/pdf/25_0557_FUL-COMMENT_FULL_-6446789.pdf,SRI35WJIL0100
17 Feb 2025,Public Comment,COMMENT(FULL),/online-applications/files/0D442C10DBFE6D098DB0DC9F6AFB73CC/pdf/25_0557_FUL-COMMENT_FULL_-6428129.pdf,SRI35WJIL0100
11 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/E92E8C36CAB1B395FF4033605B99B74C/pdf/25_0557_FUL-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6421762.pdf,SRI35WJIL0100
11 Feb 2025,Site Location Plan,THE LOCATION PLAN,/online-applications/files/0CA818AE4D00B7D297E8BE1E19082EA0/pdf/25_0557_FUL-THE_LOCATION_PLAN-6421768.pdf,SRI35WJIL0100
11 Feb 2025,Drawing,PRE EXISTING FLOOR PLANS,/online-applications/files/3D924C2CA766895A78E44A76DB1F048D/pdf/25_0557_FUL-PRE_EXISTING_FLOOR_PLANS-6421772.pdf,SRI35WJIL0100
11 Feb 2025,Drawing,EXISTING FLOOR PLANS,/online-applications/files/97F2B33B9375A8E175A87B9727765B6B/pdf/25_0557_FUL-EXISTING_FLOOR_PLANS-6421774.pdf,SRI35WJIL0100
11 Feb 2025,Drawing,PROPOSED FLOOR PLANS,/online-applications/files/622D7487EB848337A9D08CA5DCEB7BDB/pdf/25_0557_FUL-PROPOSED_FLOOR_PLANS-6421776.pdf,SRI35WJIL0100
11 Feb 2025,Drawing,OUTBUILDING ELEVATIONS,/online-applications/files/B66286FCDFBCE8616DA7239B48F78613/pdf/25_0557_FUL-OUTBUILDING_ELEVATIONS-6421778.pdf,SRI35WJIL0100
11 Feb 2025,Block plan,BLOCK/LOCATION PLAN,/online-applications/files/0091119B810F2C6FAED7FDC66792F303/pdf/25_0557_FUL-BLOCK_LOCATION_PLAN-6421784.pdf,SRI35WJIL0100
11 Feb 2025,CIL Document,COMMUNITY INFRASTRUCTURE LEVY - COMPLETED FORM,/online-applications/files/9CE1EB01EAEA87E26876CA188D01B8CE/pdf/25_0557_FUL-COMMUNITY_INFRASTRUCTURE_LEVY_-_COMPLETED_FORM-6421786.pdf,SRI35WJIL0100
11 Feb 2025,Design and Access Statement,DESIGN AND ACCESS STATEMENT,/online-applications/files/FF73E44677B7274AF06E02C4BD38784B/pdf/25_0557_FUL-DESIGN_AND_ACCESS_STATEMENT-6421788.pdf,SRI35WJIL0100
20 Mar 2025,Decision Notice,DN: UNLAWFUL 191,/online-applications/files/E971519F07531EDCECB14D50CB96A533/pdf/25_0576_191-DN__UNLAWFUL_191-6460584.pdf,SRJ3I2JIL1U00
11 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/0663954CFC70179E398AE660280EF7FB/pdf/25_0576_191-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6422889.pdf,SRJ3I2JIL1U00
11 Feb 2025,Site Location Plan,THE LOCATION PLAN,/online-applications/files/FE1D2605EBC2A32771AD01B413DC9245/pdf/25_0576_191-THE_LOCATION_PLAN-6422892.pdf,SRJ3I2JIL1U00
11 Feb 2025,Drawing,FLOOR PLANS,/online-applications/files/2742F65C68A7E9033D50A51071FDD06D/pdf/25_0576_191-FLOOR_PLANS-6422893.pdf,SRJ3I2JIL1U00
11 Feb 2025,Planning statement,PLANNING STATEMENT,/online-applications/files/77003792872ECE5924C1A49EF4A55C95/pdf/25_0576_191-PLANNING_STATEMENT-6422894.pdf,SRJ3I2JIL1U00
20 Mar 2025,Report,DELEGATED REPORT,/online-applications/files/AAAB777DADB8D29EDAA86E6333ED3529/pdf/25_0456_PNV-DELEGATED_REPORT-6459710.pdf,SR61U0JIKMU00
18 Mar 2025,Decision Notice,DN: PNV REQ AND REFUSED,/online-applications/files/AA7AF6E91D5B40F05C583A2A36691AB6/pdf/25_0456_PNV-DN__PNV_REQ_AND_REFUSED-6457237.pdf,SR61U0JIKMU00
19 Feb 2025,Revised Document,DAYLIGHT / SUNLIGHT ASSESSMENT,/online-applications/files/4504F17F7A7EEE510C9C9C385A1F7A9E/pdf/25_0456_PNV-DAYLIGHT___SUNLIGHT_ASSESSMENT-6430321.pdf,SR61U0JIKMU00
19 Feb 2025,Revised Drawing,PROPOSED ELEVATIONS 1,/online-applications/files/B57A192A58CC8A3DC5E71B89033CE948/pdf/25_0456_PNV-PROPOSED_ELEVATIONS_1-6432627.pdf,SR61U0JIKMU00
18 Mar 2025,Decision Notice,DN: APPROVE CONDITION DETAILS,/online-applications/files/B077BFEBC8AB134F0926BD5CC15E673A/pdf/25_0442_CON-DN__APPROVE_CONDITION_DETAILS-6457221.pdf,SR5L6SJIKLM00
19 Feb 2025,Revised Drawing,PROPOSED ELEVATIONS 2,/online-applications/files/6C617385C6FB43310729978F469F200B/pdf/25_0456_PNV-PROPOSED_ELEVATIONS_2-6432628.pdf,SR61U0JIKMU00
19 Feb 2025,Revised Drawing,PROPOSED SECTION,/online-applications/files/807757B321C835D2744C6788A863EB5A/pdf/25_0456_PNV-PROPOSED_SECTION-6432629.pdf,SR61U0JIKMU00
04 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/D6EE65911A8612A6526DC1331666A0E5/pdf/25_0456_PNV-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6416125.pdf,SR61U0JIKMU00
04 Feb 2025,Drawing,EXISTING/PROPOSED,/online-applications/files/31A88E8CC9B78DA4E3E6039D6968A434/pdf/25_0456_PNV-EXISTING_PROPOSED-6416128.pdf,SR61U0JIKMU00
04 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/72A4C14F0111D9BB3E5C0B47DDDB5B1B/pdf/25_0442_CON-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6415084.pdf,SR5L6SJIKLM00
04 Feb 2025,Other,MATERIALS,/online-applications/files/28AF9A9715C6A7CFDAC8D0A46891B59F/pdf/25_0442_CON-MATERIALS-6415087.pdf,SR5L6SJIKLM00
04 Feb 2025,Drawing,PROPOSED PLANS,/online-applications/files/B8E596002F052623E763CD2793456051/pdf/25_0442_CON-PROPOSED_PLANS-6415088.pdf,SR5L6SJIKLM00
04 Feb 2025,CIL Document,COMMUNITY INFRASTRUCTURE LEVY - COMPLETED FORM,/online-applications/files/6FF5435FD5DDDF7F61D5E9A1F561FBFE/pdf/25_0456_PNV-COMMUNITY_INFRASTRUCTURE_LEVY_-_COMPLETED_FORM-6416133.pdf,SR61U0JIKMU00
04 Feb 2025,Planning statement,PLANNING STATEMENT/COVER LETTER,/online-applications/files/0DE53B60B9032667916E76AB9543108E/pdf/25_0456_PNV-PLANNING_STATEMENT_COVER_LETTER-6416417.pdf,SR61U0JIKMU00
20 Mar 2025,Decision Notice,DN: NMA APPROVE WITH INFS,/online-applications/files/15373952ED15616F9E8E11CC4A4F8FCB/pdf/25_0451_NMA-DN__NMA_APPROVE_WITH_INFS-6460447.pdf,SR5WB5JIKME00
12 Feb 2025,Application Document,COVER LETTER,/online-applications/files/E2018A6E3FC60D85907BE46047CC130A/pdf/25_0451_NMA-COVER_LETTER-6425127.pdf,SR5WB5JIKME00
04 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/7A8C749FE8450EF30294870D3B883964/pdf/25_0451_NMA-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6415829.pdf,SR5WB5JIKME00
04 Feb 2025,Drawing,PLOT 12 GROUND FLOOR SURFACE FINISHES,/online-applications/files/BF03A2293DAE3063B293E5835F93BA82/pdf/25_0451_NMA-PLOT_12_GROUND_FLOOR_SURFACE_FINISHES-6415832.pdf,SR5WB5JIKME00
04 Feb 2025,Drawing,POCKET PARK TREE PLANTING PLAN,/online-applications/files/DFB50A19EC2E505384B7F87AA2B648A4/pdf/25_0451_NMA-POCKET_PARK_TREE_PLANTING_PLAN-6415833.pdf,SR5WB5JIKME00
04 Feb 2025,Design and Access Statement,ADDENDUM LANDSCAPE DESIGN STATEMENT,/online-applications/files/FFF6D29248D502EE14DB0295A8AF698D/pdf/25_0451_NMA-ADDENDUM_LANDSCAPE_DESIGN_STATEMENT-6415834.pdf,SR5WB5JIKME00
04 Feb 2025,Site Location Plan,THE LOCATION PLAN,/online-applications/files/748040E879F38E3273438A08DAAE1D29/pdf/25_0451_NMA-THE_LOCATION_PLAN-6415837.pdf,SR5WB5JIKME00
17 Mar 2025,Decision Notice,DN: APPROVE CONDITION DETAILS,/online-applications/files/1561E6E8E4CF46AB22BCA7F0DB70C162/pdf/25_0501_CON-DN__APPROVE_CONDITION_DETAILS-6454275.pdf,SR9R93JIKRO00
06 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/E6909B0B0DE4A2923FBDD886C30550A7/pdf/25_0501_CON-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6418702.pdf,SR9R93JIKRO00
06 Feb 2025,Other,PLANT NOISE IMPACT ASSESSMENT,/online-applications/files/0D3D4EF46B0B0D0C173692133632F747/pdf/25_0501_CON-PLANT_NOISE_IMPACT_ASSESSMENT-6418705.pdf,SR9R93JIKRO00
17 Mar 2025,Decision Notice,DN: APPROVE CONDITION DETAILS,/online-applications/files/3BFBEF140BADC982C1274CFBCA875269/pdf/25_0429_CON-DN__APPROVE_CONDITION_DETAILS-6455250.pdf,SR47VLJIKK100
03 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/9AB1F067B0CAD1EDA0AD3EA5C9A6BA43/pdf/25_0429_CON-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6414722.pdf,SR47VLJIKK100
03 Feb 2025,Application Document,SOIL VERIFICATION REPORT,/online-applications/files/8D1E518E3AB152B60067DF2A1C701DF7/pdf/25_0429_CON-SOIL_VERIFICATION_REPORT-6416065.pdf,SR47VLJIKK100
18 Mar 2025,Decision Notice,DN: APPROVE CONDITION DETAILS,/online-applications/files/EFFB688C2934D60BFDADDAE566464518/pdf/25_0378_CON-DN__APPROVE_CONDITION_DETAILS-6456778.pdf,SQY9AXJIKDH00
14 Mar 2025,Application Document,ASBESTOS SURVEY,/online-applications/files/CBDCF16284F3C866BF5D3AAAF2373DCA/pdf/25_0378_CON-ASBESTOS_SURVEY-6452453.pdf,SQY9AXJIKDH00
06 Mar 2025,Drawing,BIN STORE REV B,/online-applications/files/FC284AB7566D7DCC760AE1106081201E/pdf/25_0378_CON-BIN_STORE_REV_B-6446485.pdf,SQY9AXJIKDH00
31 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/25F3667C295C541A33D0CBD66F18E6DA/pdf/25_0378_CON-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6411642.pdf,SQY9AXJIKDH00
31 Jan 2025,Application Document,METHOD/RISK ASSESSMENT,/online-applications/files/5F90CF624C7464E16BCB1A542E9128BF/pdf/25_0378_CON-METHOD_RISK_ASSESSMENT-6411647.pdf,SQY9AXJIKDH00
31 Jan 2025,Application Document,CONSTRUCTION PHASE PLAN,/online-applications/files/8D56119424CF3444C1F3928E7EDE228E/pdf/25_0378_CON-CONSTRUCTION_PHASE_PLAN-6413356.pdf,SQY9AXJIKDH00
20 Mar 2025,Report,DELEGATED REPORT,/online-applications/files/19DE7D9E843E242C0BC8082655170947/pdf/25_0399_ADV-DELEGATED_REPORT-6459820.pdf,SQYN70JIKEU00
19 Mar 2025,Decision Notice,DN: APPROVE ADV WITH CONDS,/online-applications/files/5AEC8DE84BAF958D85005756452B2926/pdf/25_0399_ADV-DN__APPROVE_ADV_WITH_CONDS-6458659.pdf,SQYN70JIKEU00
05 Feb 2025,Public Comment,COMMENT(FULL),/online-applications/files/2C4BDC9F3DAD0E32440C44CD9D03A0FB/pdf/25_0399_ADV-COMMENT_FULL_-6417751.pdf,SQYN70JIKEU00
31 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/0306F373B4772313F291E77522DB7613/pdf/25_0399_ADV-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6412592.pdf,SQYN70JIKEU00
31 Jan 2025,Drawing,CABINET,/online-applications/files/6D2B1CBC29857309240E7FB9F7648465/pdf/25_0399_ADV-CABINET-6412595.pdf,SQYN70JIKEU00
31 Jan 2025,Other,SPECIFICATIONS,/online-applications/files/193D0A562B5B61E9374677E433F641D2/pdf/25_0399_ADV-SPECIFICATIONS-6412596.pdf,SQYN70JIKEU00
31 Jan 2025,Drawing,PRELIM UK DESIGN,/online-applications/files/3EC29E77A5E1B9CA249ABEAF41FCD5EE/pdf/25_0399_ADV-PRELIM_UK_DESIGN-6412597.pdf,SQYN70JIKEU00
31 Jan 2025,Drawing,LAYOUT PLAN - EXISTING,/online-applications/files/E692CD90794E50A516EC12D33CB0979E/pdf/25_0399_ADV-LAYOUT_PLAN_-_EXISTING-6412599.pdf,SQYN70JIKEU00
31 Jan 2025,Drawing,LAYOUT PLAN - PROPOSED,/online-applications/files/8D7B58877CB7BCC758CE03AC40385D74/pdf/25_0399_ADV-LAYOUT_PLAN_-_PROPOSED-6412604.pdf,SQYN70JIKEU00
20 Mar 2025,Report,DELEGATED REPORT,/online-applications/files/BC8DE7829D6C90FD328DADC75638CA95/pdf/25_0398_FUL-DELEGATED_REPORT-6459833.pdf,SQYN6ZJIKET00
19 Mar 2025,Decision Notice,DN: APPROVE FUL WITH CONDS,/online-applications/files/F5485FD8CEA4E8E1857DBE87C51FA7D2/pdf/25_0398_FUL-DN__APPROVE_FUL_WITH_CONDS-6458654.pdf,SQYN6ZJIKET00
05 Feb 2025,Public Comment,COMMENT(FULL),/online-applications/files/8F7FBBDDC0B6DFA4DB811BB522D36D0B/pdf/25_0398_FUL-COMMENT_FULL_-6417754.pdf,SQYN6ZJIKET00
31 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/4D668BF9BFFA9A9ABBF7E751B919DE59/pdf/25_0398_FUL-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6412577.pdf,SQYN6ZJIKET00
31 Jan 2025,Drawing,CABINET,/online-applications/files/37D9841A59A0231CD41B6A9D984976CB/pdf/25_0398_FUL-CABINET-6412580.pdf,SQYN6ZJIKET00
31 Jan 2025,Other,SPECIFICATIONS,/online-applications/files/577CD2A013C08F0629B0E9B4471A6531/pdf/25_0398_FUL-SPECIFICATIONS-6412581.pdf,SQYN6ZJIKET00
31 Jan 2025,Drawing,PRELIM UK DESIGN,/online-applications/files/CC1771E5E2933888ECF0F0D7044C8017/pdf/25_0398_FUL-PRELIM_UK_DESIGN-6412582.pdf,SQYN6ZJIKET00
31 Jan 2025,Drawing,LAYOUT PLAN - EXISTING,/online-applications/files/041603967E1733E57748DF9845ADC5ED/pdf/25_0398_FUL-LAYOUT_PLAN_-_EXISTING-6412584.pdf,SQYN6ZJIKET00
31 Jan 2025,Design and Access Statement,DESIGN AND ACCESS STATEMENT,/online-applications/files/7E2C9ED741B3271EE30E11768D39F971/pdf/25_0398_FUL-DESIGN_AND_ACCESS_STATEMENT-6412586.pdf,SQYN6ZJIKET00
31 Jan 2025,Drawing,LAYOUT PLAN - PROPOSED,/online-applications/files/D6BB669C42AD9E444BA38C9269A72E4C/pdf/25_0398_FUL-LAYOUT_PLAN_-_PROPOSED-6412588.pdf,SQYN6ZJIKET00
17 Mar 2025,Decision Notice,DN: APPROVE CONDITION DETAILS,/online-applications/files/3946AEB44F92DC36A4135FA27365095B/pdf/25_0431_CON-DN__APPROVE_CONDITION_DETAILS-6454390.pdf,SR47Y4JIKK500
28 Feb 2025,Revised Document,REVISED CONSTRUCTION MANAGEMENT STATEMENT,/online-applications/files/EA584AF08AB5F8DACCB1F260F5A62CC7/pdf/25_0431_CON-REVISED_CONSTRUCTION_MANAGEMENT_STATEMENT-6439114.pdf,SR47Y4JIKK500
24 Feb 2025,Additional plans,,/online-applications/files/5327ABE02278DD6B33E62E6F8E9718DC/pdf/25_0431_CON--6434124.pdf,SR47Y4JIKK500
03 Feb 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/DD26D862CC0C6A99D2137E3D4448B0E0/pdf/25_0431_CON-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6414735.pdf,SR47Y4JIKK500
03 Feb 2025,Application Document,CONSTRUCTION METHOD STATEMENT,/online-applications/files/D35B201C8A81B86351C34AD36D429C4C/pdf/25_0431_CON-CONSTRUCTION_METHOD_STATEMENT-6414738.pdf,SR47Y4JIKK500
03 Feb 2025,Drawing,EXISTING AND PROPOSED LEVELS,/online-applications/files/193FE81E75F47BA31CB535A542A33D0D/pdf/25_0431_CON-EXISTING_AND_PROPOSED_LEVELS-6414739.pdf,SR47Y4JIKK500
03 Feb 2025,Drawing,EXISTING AND PROPOSED SECTION S-01,/online-applications/files/F8B4B15720C41B06F3AEE7A464A16B28/pdf/25_0431_CON-EXISTING_AND_PROPOSED_SECTION_S-01-6414740.pdf,SR47Y4JIKK500
03 Feb 2025,Drawing,EXISTING AND PROPOSED SECTION S-02,/online-applications/files/A61E6F10887F7EE9EE643EA05FF0261E/pdf/25_0431_CON-EXISTING_AND_PROPOSED_SECTION_S-02-6414741.pdf,SR47Y4JIKK500
03 Feb 2025,Site Location Plan,SITE LOCATION PLAN,/online-applications/files/2890895AA3526C3737B88AE6630EB123/pdf/25_0431_CON-SITE_LOCATION_PLAN-6414742.pdf,SR47Y4JIKK500
03 Feb 2025,Application Document,SITE LEVELS COMPLIANCE REPORT,/online-applications/files/CDD2A221E266120D181B7D420A27D444/pdf/25_0431_CON-SITE_LEVELS_COMPLIANCE_REPORT-6414743.pdf,SR47Y4JIKK500
17 Mar 2025,Decision Notice,DN: APPROVE HSE WITH CONDS,/online-applications/files/427E38FD93F9BF02F41FC37F795F7BCA/pdf/25_0324_HSE-DN__APPROVE_HSE_WITH_CONDS-6455793.pdf,SQT0EDJIK6N00
28 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/12041B2098392916BFE0ED0B6A0FFECC/pdf/25_0324_HSE-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6408250.pdf,SQT0EDJIK6N00
28 Jan 2025,CIL Document,COMMUNITY INFRASTRUCTURE LEVY - COMPLETED FORM,/online-applications/files/11AA47A4B8049A4CE1AA51C73FEC3105/pdf/25_0324_HSE-COMMUNITY_INFRASTRUCTURE_LEVY_-_COMPLETED_FORM-6408253.pdf,SQT0EDJIK6N00
28 Jan 2025,Site Location Plan,THE LOCATION PLAN,/online-applications/files/44C8AEB72F7B738793ECB80CAD15D7D2/pdf/25_0324_HSE-THE_LOCATION_PLAN-6408254.pdf,SQT0EDJIK6N00
28 Jan 2025,Drawing,EXISTING GROUND/FIRST FLOOR,/online-applications/files/1BD3FFC8641B56FE0BB0EACE26A25161/pdf/25_0324_HSE-EXISTING_GROUND_FIRST_FLOOR-6408255.pdf,SQT0EDJIK6N00
28 Jan 2025,Drawing,EXISTING ELEVATIONS,/online-applications/files/F7E551D8A9AECE17AA955E5F9A2A32C2/pdf/25_0324_HSE-EXISTING_ELEVATIONS-6408256.pdf,SQT0EDJIK6N00
28 Jan 2025,Drawing,PROPOSED GROUND/FIRST FLOOR,/online-applications/files/96754543856303B2ACBE974678ACA310/pdf/25_0324_HSE-PROPOSED_GROUND_FIRST_FLOOR-6408257.pdf,SQT0EDJIK6N00
28 Jan 2025,Drawing,PROPOSED LOFT,/online-applications/files/BBFD2106CDD8CFAE851DCD1E9A12D141/pdf/25_0324_HSE-PROPOSED_LOFT-6408258.pdf,SQT0EDJIK6N00
28 Jan 2025,Drawing,PROPOSED ELEVATIONS,/online-applications/files/043B9E6557CC6CC4E6E8E6508C8E19BF/pdf/25_0324_HSE-PROPOSED_ELEVATIONS-6408259.pdf,SQT0EDJIK6N00
28 Jan 2025,Drawing,EXISTING/PROPOSED ROOF,/online-applications/files/2E44C2CA197D2B8F0C89A4E475761C4D/pdf/25_0324_HSE-EXISTING_PROPOSED_ROOF-6408260.pdf,SQT0EDJIK6N00
18 Mar 2025,Decision Notice,DN: LAWFUL 192,/online-applications/files/78B7848932430A08B511FFD210658EBE/pdf/25_0330_192-DN__LAWFUL_192-6456455.pdf,SQT8QGJIK7B00
14 Mar 2025,Drawing,PROPOSED PLANS,/online-applications/files/733D04E11E1F65987F96EF6720365AC1/pdf/25_0330_192-PROPOSED_PLANS-6452511.pdf,SQT8QGJIK7B00
28 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/7AC75F5C3EDF20243BAFCCF02BAC05B4/pdf/25_0330_192-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6408733.pdf,SQT8QGJIK7B00
28 Jan 2025,Drawing,EXISTING,/online-applications/files/5CC45230FC6172032462B260717E0A4A/pdf/25_0330_192-EXISTING-6408737.pdf,SQT8QGJIK7B00
17 Mar 2025,Decision Notice,DN: WITHDRAWN HSE,/online-applications/files/3CB98CF367B73D01622986EB1854B87D/pdf/25_0340_HSE-DN__WITHDRAWN_HSE-6454980.pdf,SQUMV0JIK8S00
29 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/2D0AB642CE9D41A5FBA6EBC75A4BF7C0/pdf/25_0340_HSE-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6409222.pdf,SQUMV0JIK8S00
29 Jan 2025,Drawing,EXISTING/PROPOSED,/online-applications/files/8AF5BA2C5A412CFD32BD1E449B91B847/pdf/25_0340_HSE-EXISTING_PROPOSED-6409225.pdf,SQUMV0JIK8S00
29 Jan 2025,CIL Document,COMMUNITY INFRASTRUCTURE LEVY - COMPLETED FORM,/online-applications/files/CAA7898611943F12809E32B74E35857C/pdf/25_0340_HSE-COMMUNITY_INFRASTRUCTURE_LEVY_-_COMPLETED_FORM-6409228.pdf,SQUMV0JIK8S00
20 Mar 2025,Report,DELEGATED REPORT,/online-applications/files/44159454B8661710B3A5E1DAA80A17D5/pdf/25_0264_HSE-DELEGATED_REPORT-6459727.pdf,SQLIXNJIJYN00
19 Mar 2025,Decision Notice,DN: APPROVE HSE WITH CONDS,/online-applications/files/6A17D7BCE524A391F5F582A91860BAC9/pdf/25_0264_HSE-DN__APPROVE_HSE_WITH_CONDS-6457624.pdf,SQLIXNJIJYN00
18 Mar 2025,Additional plans,SPECIFICATION OF DETAILS,/online-applications/files/366F70FFD67550B92F6C520242D7D6C5/pdf/25_0264_HSE-SPECIFICATION_OF_DETAILS-6457012.pdf,SQLIXNJIJYN00
07 Mar 2025,Additional plans,REVISED PLANS,/online-applications/files/4ABB23D7F359A66D493CB5184389B1F6/pdf/25_0264_HSE-REVISED_PLANS-6447716.pdf,SQLIXNJIJYN00
07 Mar 2025,Additional plans,REVISED PLANNING STATEMENT,/online-applications/files/5B5ECACDD43F28BA7E46287D32459881/pdf/25_0264_HSE-REVISED_PLANNING_STATEMENT-6447719.pdf,SQLIXNJIJYN00
11 Feb 2025,Drawing,EXISTING AND PROPOSED,/online-applications/files/987E0C402ECD3DC29CACD0B8822661F2/pdf/25_0264_HSE-EXISTING_AND_PROPOSED-6422643.pdf,SQLIXNJIJYN00
24 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/84ECF0EB80FDFCCC71E6E7F0E790C402/pdf/25_0264_HSE-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6405304.pdf,SQLIXNJIJYN00
24 Jan 2025,Site Location Plan,THE LOCATION PLAN,/online-applications/files/CC6CF950CED1706BF1920C306F60BA86/pdf/25_0264_HSE-THE_LOCATION_PLAN-6405307.pdf,SQLIXNJIJYN00
24 Jan 2025,Drawing,EXISTING AND PROPOSED BLOCK PLAN,/online-applications/files/FF63DB0A0FA6C5BC9D932EAB955CAFB6/pdf/25_0264_HSE-EXISTING_AND_PROPOSED_BLOCK_PLAN-6405309.pdf,SQLIXNJIJYN00
24 Jan 2025,CIL Document,COMMUNITY INFRASTRUCTURE LEVY - COMPLETED FORM,/online-applications/files/730326889B3F86CB6D96C76735FFDB6D/pdf/25_0264_HSE-COMMUNITY_INFRASTRUCTURE_LEVY_-_COMPLETED_FORM-6405311.pdf,SQLIXNJIJYN00
24 Jan 2025,Application Document,LETTER FROM HAMPSTEAD GARDEN SUBURB TRUST,/online-applications/files/395D5391C004368A9D7B967B8B6E4C61/pdf/25_0264_HSE-LETTER_FROM_HAMPSTEAD_GARDEN_SUBURB_TRUST-6406642.pdf,SQLIXNJIJYN00
21 Mar 2025,Decision Notice,DN: LAWFUL 192,/online-applications/files/C247062E0D460BA2F0DF40512911BE0B/pdf/25_0251_192-DN__LAWFUL_192-6461830.pdf,SQK24XJIJX000
17 Feb 2025,Revised Drawing,REVISED EXISTING / PROPOSED,/online-applications/files/0923581017C801FF8FFE26AC9C3021F0/pdf/25_0251_192-REVISED_EXISTING___PROPOSED-6427106.pdf,SQK24XJIJX000
23 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/E3CCEEE1C15B9156876BC7D8054E015F/pdf/25_0251_192-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6404746.pdf,SQK24XJIJX000
21 Mar 2025,Decision Notice,DN: LAWFUL 192,/online-applications/files/8A369C8AE0E0AA9C60D65BA8978B14EE/pdf/25_0262_192-DN__LAWFUL_192-6461829.pdf,SQLDH4JIJYF00
16 Mar 2025,Drawing,PROPOSED PLANS,/online-applications/files/0BAD4FB735F9587EBFE10A245044197D/pdf/25_0262_192-PROPOSED_PLANS-6454081.pdf,SQLDH4JIJYF00
16 Mar 2025,Drawing,PROPOSED ELEVATIONS,/online-applications/files/3685201C4A3EA307A8A14612A6FE79B6/pdf/25_0262_192-PROPOSED_ELEVATIONS-6454082.pdf,SQLDH4JIJYF00
24 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/4D2FBAF5CC393C4FED4195A4F1658AF2/pdf/25_0262_192-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6405101.pdf,SQLDH4JIJYF00
24 Jan 2025,Block plan,BLOCK PLAN OF THE SITE,/online-applications/files/C16ED0E1BA84488A486A943CB4B0BD57/pdf/25_0262_192-BLOCK_PLAN_OF_THE_SITE-6405104.pdf,SQLDH4JIJYF00
24 Jan 2025,Drawing,EXISTING ELEVATIONS / SECTIONS,/online-applications/files/DADC8EA8650B212E41BE609D7C2C54E7/pdf/25_0262_192-EXISTING_ELEVATIONS___SECTIONS-6405105.pdf,SQLDH4JIJYF00
24 Jan 2025,Drawing,EXISTING FLOOR PLANS,/online-applications/files/2E0916FFB55BA15501E84140FE990A63/pdf/25_0262_192-EXISTING_FLOOR_PLANS-6405106.pdf,SQLDH4JIJYF00
24 Jan 2025,Site Location Plan,THE LOCATION PLAN,/online-applications/files/7D76D030469E40BD8A82011A9DFD9E10/pdf/25_0262_192-THE_LOCATION_PLAN-6405109.pdf,SQLDH4JIJYF00
21 Mar 2025,Decision Notice,DN: APPROVE HSE WITH CONDS,/online-applications/files/24AE15D35EFCA4FDFEAA2446A1062910/pdf/25_0257_HSE-DN__APPROVE_HSE_WITH_CONDS-6461974.pdf,SQL7V3JIJXY00
24 Jan 2025,Application Form,APPLICATION FORM - WITHOUT PERSONAL DATA,/online-applications/files/C4E8DB7F15F99E9DE0C4FBCED255FEC5/pdf/25_0257_HSE-APPLICATION_FORM_-_WITHOUT_PERSONAL_DATA-6404869.pdf,SQL7V3JIJXY00
